user,trd_times,total_count,B_out,C_in,out_count,in_count,cny_trx_amt,Dat_Flg3_Cd,Trx_Cod1_Cd,is_in_first_10days,is_in_middle_10days,is_in_last_10days
UAAB7EC,3,21.039999999999974,1,2,304.54,325.58,305.07,B,1,1,0,2
U4541DB,3,701.1,1,2,69.9,771.0,701.0,B,3,1,1,1
U796AB7,3,490.0,2,1,10.0,500.0,500.0,B,1,2,1,0
UDC74E0,3,-49.0,3,0,49.0,0.0,-10.0,B,1,3,0,0
U84C8F7,3,-18.34,2,1,20.0,1.66,1.66,A,1,1,1,1
UBD34C0,3,-419.72,1,2,1888.0,1468.28,769.78,B,3,0,1,2
UC18E3E,3,6.23,2,1,10.0,16.23,16.23,B,1,2,1,0
UF5EA86,3,9582.0,1,2,418.0,10000.0,6000.0,B,3,1,1,1
UF39A32,3,4456.02,0,3,0.0,4456.02,1485.34,B,3,1,1,1
U471F25,3,-9600.0,2,1,18950.0,9350.0,9350.0,B,1,0,2,1
U608FB4,3,-68.93,2,1,69.0,0.07,0.07,B,1,0,1,2
UC336D0,3,-1.99,2,1,2.0,0.01,0.01,A,1,1,1,1
UFBBA3D,3,35.0,1,2,199.0,234.0,199.0,B,3,2,1,0
UFF6731,3,-5.0,2,1,10.0,5.0,5.0,B,1,2,1,0
U863E5B,3,8564.81,1,2,316.0,8880.81,8880.0,A,2,1,0,2
UDE6246,3,-394.79,2,1,494.79,100.0,100.0,B,1,2,0,1
U20A771,3,-6.3,2,1,10.0,3.7,3.7,B,1,2,0,1
U698F5F,3,-12916.04,3,0,12916.04,0.0,-1484.0,B,1,0,2,1
U8A3C3F,3,0.0,1,2,30000.0,30000.0,19000.0,B,3,1,2,0
UBE9A77,3,-5870.0,3,0,5870.0,0.0,-870.0,B,1,3,0,0
U170B79,3,0.98,2,1,0.02,1.0,1.0,A,1,0,3,0
UBB2CC5,3,0.009999999999999787,1,2,15.82,15.83,15.82,A,3,1,1,1
U4C8064,3,0.03,0,3,0.0,0.03,0.01,A,2,0,0,3
UEF8958,3,1.6399999999999864,1,2,443.37,445.01,445.0,A,1,0,2,1
UE53784,3,-865.0,3,0,865.0,0.0,-5.0,B,1,3,0,0
UC42E7E,3,1990.98,1,2,4205.0,6195.98,6185.98,B,3,3,0,0
UAD48D0,3,-283.0300000000001,3,0,283.0300000000001,0.0,-0.13,B,1,2,0,1
UDB3074,3,0.01,1,2,0.01,0.02,0.01,A,3,0,0,3
UEE8D7B,3,219.04,2,1,219.04,438.08,438.08,B,1,0,0,3
U5E3260,3,300.1,1,2,99.9,400.0,300.0,B,1,2,0,1
U2B1C2E,3,249.0,2,1,1051.0,1300.0,1300.0,B,1,0,1,2
UA340A0,3,-17.59,2,1,20.0,2.41,2.41,A,1,1,1,1
U86F39A,3,-1.3000000000001821,1,2,1411.9,1410.6,1398.6,A,2,3,0,0
UC316B3,3,400.0,2,1,2000.0,2400.0,2400.0,B,1,3,0,0
UECB3D8,3,-940.0,3,0,940.0,0.0,-5.0,B,1,3,0,0
UFC8B77,3,-242.04,1,2,808.8,566.76,316.52,B,3,0,3,0
UC80530,3,878.0,1,2,99.0,977.0,877.0,B,3,3,0,0
U39F102,3,-10.000000000000009,2,1,59.98,49.98,49.98,B,1,0,1,2
UFD4113,3,1579.67,2,1,3670.33,5250.0,5250.0,B,1,0,1,2
UAA881A,3,-19.89,2,1,20.0,0.11,0.11,A,1,0,1,2
U051B52,3,-1.97,2,1,2.0,0.03,0.03,A,1,1,1,1
U9809DD,3,-6800.0,3,0,6800.0,0.0,-750.0,B,1,1,0,2
U0EE809,3,-21.0,2,1,43.4,22.4,22.4,B,1,0,1,2
U6876A8,3,0.15000000000025465,1,2,7191.03,7191.18,7191.0,A,2,0,1,2
U29F130,3,3.0300000000002,2,1,3486.5,3489.53,3489.53,A,3,0,1,2
UD5BEBE,3,0.010000000000000007,1,2,1304.36,1304.37,1304.11,A,2,0,2,1
UFA8A4E,3,2053.4,0,3,0.0,2053.4,1052.8,A,2,0,2,1
U9A25DA,3,5700.0,0,3,0.0,5700.0,3000.0,B,3,1,0,2
U675141,3,0.0,1,2,10174.99,10174.99,10000.0,B,3,0,0,3
UCA9503,3,-7145.0,3,0,7145.0,0.0,-46.0,B,1,0,0,3
U75F7C7,3,7.939999999999998,1,2,502.06,510.0,500.0,B,3,3,0,0
UD5CCBC,3,-50.0,2,1,100.0,50.0,50.0,B,1,1,2,0
U89E059,3,443.0,0,3,0.0,443.0,325.0,B,3,1,0,2
U6B4AC6,3,-2904.48,3,0,2904.48,0.0,-106.48,B,1,2,1,0
UDC7D6B,3,10261.17,0,3,0.0,10261.17,6000.0,B,3,0,2,1
UE1F774,3,119.99,1,2,0.01,120.0,100.0,A,2,0,3,0
UC40661,3,-55.0,3,0,55.0,0.0,-15.0,B,1,2,1,0
U6B4479,3,-17.14,2,1,20.0,2.86,2.86,A,1,0,2,1
U33DE05,3,0.01,1,2,120.0,120.01,120.0,B,1,1,0,2
U72D22A,3,4748.540000000001,0,3,0.0,4748.540000000001,2358.34,A,2,2,0,1
U1AD16D,3,4998.1,1,2,4999.9,9998.0,5000.0,B,3,2,1,0
UE7618A,3,288.0,1,2,812.0,1100.0,800.0,B,3,0,2,1
U359512,3,189.0,1,2,17.0,206.0,189.0,B,3,1,1,1
UC8054E,3,-18.0,2,1,30.0,12.0,12.0,B,1,0,0,3
U1349E0,3,-0.6499999999996362,2,1,2988.43,2987.78,2987.78,A,3,0,3,0
UE16374,3,157.15999999999985,2,1,1436.96,1594.12,1594.12,B,1,0,3,0
U1C91A6,3,-5.0,2,1,10.0,5.0,5.0,B,1,3,0,0
U9B1A97,3,-260.0,3,0,260.0,0.0,-65.0,C,3,3,0,0
U25EB60,3,0.01999999999998181,1,2,300.0,300.02,300.0,B,2,1,1,1
U3E1BF8,3,1535.0,1,2,4365.0,5900.0,4500.0,B,3,2,0,1
U04A32E,3,2450.0,1,2,200.0,2650.0,2450.0,B,3,2,1,0
U423773,3,0.7000000000007276,2,1,9080.3,9081.0,9081.0,B,1,2,1,0
U0641A1,3,-19.31,2,1,20.0,0.69,0.69,A,1,0,2,1
UA87D03,3,-209.72,3,0,209.72,0.0,-34.72,B,1,2,1,0
UB98CAF,3,7369.92,0,3,0.0,7369.92,3678.0,A,2,0,0,3
UCAE754,3,0.31,1,2,9200.0,9200.31,9200.0,A,1,2,0,1
UE2654B,3,-44.0,3,0,44.0,0.0,-12.0,B,1,0,0,3
U457572,3,-0.4500000000000002,2,1,6.0,5.55,5.55,A,1,0,2,1
UD3B184,3,0.03,0,3,0.0,0.03,0.01,A,2,0,1,2
U253221,3,6150.0,1,2,120.0,6270.0,6150.0,B,3,3,0,0
UA809E0,3,3810.0,1,2,3885.0,7695.0,3885.0,B,3,1,0,2
UFB2749,3,1100.0,0,3,0.0,1100.0,900.0,B,3,0,2,1
U8F477F,3,-95.46,3,0,95.46,0.0,-31.46,C,1,1,1,1
UEC78BA,3,31.010000000000005,1,2,69.02,100.03,100.0,A,1,3,0,0
U2892CF,3,-10001.0,2,1,15051.0,5050.0,5050.0,B,1,1,1,1
U2DDD32,3,-5.9700000000000015,2,1,6.0,0.03,0.03,A,1,0,2,1
U563EF6,3,3999.0,1,2,4000.0,7999.0,4000.0,B,3,0,1,2
U7CC73F,3,115.3,1,2,15.0,130.3,115.3,B,1,0,0,3
U6D7598,3,50037.53,1,2,50000.0,100037.53,100029.17,A,1,2,0,1
U13DDF5,3,-1.97,2,1,2.0,0.03,0.03,A,1,0,2,1
UE41CC0,3,2911.0,0,3,0.0,2911.0,2800.0,B,3,1,0,2
UD8E07D,3,-166.07,1,2,190.54,24.47,12.86,A,2,2,0,1
UE1D0F9,3,1522.0,2,1,4008.0,5530.0,5530.0,B,1,1,1,1
U07FFB2,3,4581.98,1,2,276.0,4857.98,4000.0,B,3,0,1,2
UBA40AA,3,-171.7,3,0,171.7,0.0,-23.9,B,1,2,1,0
UDC6A86,3,-800.0,1,2,3000.0,2200.0,2000.0,B,3,1,1,1
U273480,3,1486.5,0,3,0.0,1486.5,1234.0,B,3,3,0,0
U358EB1,3,0.0,2,1,2961.0,2961.0,2961.0,B,1,1,0,2
U163955,3,359.51,2,1,204.58,564.09,564.09,B,1,1,1,1
U67331E,3,40.0,2,1,10.0,50.0,50.0,B,1,2,1,0
U08600F,3,-418.7,2,1,506.7,88.0,88.0,B,1,1,1,1
U3FDE51,3,1400.01,0,3,0.0,1400.01,900.0,B,3,1,0,2
U3B4743,3,895.0,1,2,1011.0,1906.0,996.0,B,3,0,0,3
UC29264,3,750.0,0,3,0.0,750.0,650.0,B,3,0,2,1
UBA98D3,3,0.0,2,1,1338.0,1338.0,1338.0,B,1,3,0,0
U5E319D,3,175.0,1,2,300.0,475.0,300.0,B,3,1,1,1
UD35BC5,3,169.2,1,2,99.8,269.0,159.0,B,3,1,2,0
UAA47B2,3,271.0,0,3,0.0,271.0,100.0,B,3,0,2,1
U14E86C,3,-1.95,2,1,2.0,0.05,0.05,A,1,0,2,1
U98ED69,3,284.8,0,3,0.0,284.8,185.0,C,2,1,2,0
U31C122,3,0.0,2,1,9286.8,9286.8,9286.8,B,1,3,0,0
U8F4FEB,3,466.61,1,2,380.0,846.6099999999999,440.58,B,3,3,0,0
UFB6706,3,47438.22,1,2,10000.0,57438.22,50000.0,C,1,1,2,0
U3A6EFE,3,-5.0,2,1,10.0,5.0,5.0,B,1,3,0,0
U478E3F,3,-981.91,2,1,982.69,0.78,0.78,A,1,2,0,1
UB85922,3,802.93,1,2,200.0,1002.93,1000.0,A,2,1,1,1
UA0A511,3,500.0,1,2,4.36,504.36,500.0,B,3,2,1,0
U8331E8,3,-622.0,3,0,622.0,0.0,-5.0,B,1,3,0,0
UF20610,3,-5050.0,2,1,10050.0,5000.0,5000.0,B,1,1,1,1
UD8B07C,3,110.0,0,3,0.0,110.0,50.0,B,3,3,0,0
U0F704F,3,-494.0,3,0,494.0,0.0,-79.0,B,1,0,0,3
UF37731,3,-75.74,2,1,80.0,4.26,4.26,B,1,0,0,3
U2E51C7,3,200.1,0,3,0.0,200.1,100.0,A,3,2,0,1
UCD251B,3,0.0,2,1,10.0,10.0,10.0,B,1,2,1,0
UC60A13,3,-0.6199999999998909,2,1,1800.62,1800.0,1800.0,A,1,2,1,0
UF5908A,3,0.01000000000021828,1,2,4000.0,4000.01,4000.0,A,3,0,0,3
U1AB4C7,3,-320.02,2,1,320.38,0.36,0.36,A,1,1,0,2
UC32766,3,1323.8,0,3,0.0,1323.8,700.0,B,3,0,0,3
U15B2B2,3,25.0,1,2,22.0,47.0,25.0,B,3,2,0,1
UC495C9,3,6955.0,1,2,688.0,7643.0,6955.0,B,3,0,0,3
UE3ED57,3,1957.99,1,2,700.0,2657.99,1883.0,B,3,2,0,1
U4D93EF,3,90.0,2,1,10.0,100.0,100.0,B,1,2,0,1
U7C4D9A,3,11415.91,0,3,0.0,11415.91,6028.05,A,2,0,0,3
U8313D3,3,-8.82,1,2,45.94,37.12,18.56,C,2,3,0,0
UC1DAF4,3,1970.5,2,1,13029.5,15000.0,15000.0,B,1,1,1,1
U690F2C,3,1259.42,2,1,1240.58,2500.0,2500.0,B,1,0,0,3
U72A79C,3,-484.96,1,2,684.96,200.0,100.0,B,3,0,2,1
U7BFA16,3,-725.49,2,1,726.0,0.51,0.51,A,1,1,1,1
U881B68,3,30.0,0,3,0.0,30.0,10.0,B,3,1,2,0
U7CD163,3,32.0,2,1,968.0,1000.0,1000.0,B,1,0,2,1
UABE1B8,3,1288.43,1,2,321.57,1610.0,1000.0,B,3,1,2,0
U37253F,3,-145.3,2,1,145.43,0.13,0.13,A,1,0,0,3
U65A28F,3,-1536.0,2,1,3072.0,1536.0,1536.0,B,3,0,2,1
UFAC2C6,3,2275.0,1,2,750.0,3025.0,3000.0,B,3,3,0,0
UE16F96,3,0.0,2,1,59.0,59.0,59.0,B,1,3,0,0
UF2C358,3,0.1699999999999875,1,2,156.0,156.17,156.0,B,1,1,1,1
U441931,3,-779.0,1,2,2032.0,1253.0,710.0,B,3,0,3,0
UDF5A22,3,30.0,1,2,0.08,30.08,30.0,A,1,0,0,3
UF3D7A8,3,-15.77,2,1,20.0,4.23,4.23,A,1,0,1,2
U6ABC81,3,50.05,0,3,0.0,50.05,30.0,B,3,0,2,1
UBB75B1,3,-6999.0,2,1,16599.0,9600.0,9600.0,B,1,1,0,2
U4816B4,3,-2998.0,2,1,5997.0,2999.0,2999.0,B,1,1,0,2
UD6F07D,3,-724.92,2,1,1064.92,340.0,340.0,B,1,1,0,2
U343609,3,-101.27,2,1,131.27,30.0,30.0,B,1,2,1,0
U81FF87,3,130.0,1,2,11870.0,12000.0,6000.0,B,3,1,2,0
U70406B,3,17500.0,0,3,0.0,17500.0,10000.0,C,2,1,1,1
U8785A0,3,-0.51,3,0,0.51,0.0,-0.05,A,1,0,2,1
UFED864,3,177.0,1,2,149.0,326.0,177.0,B,3,2,1,0
U0CB2D0,3,6850.15,0,3,0.0,6850.15,6850.0,A,2,2,1,0
U6DCE0A,3,-1.96,2,1,2.0,0.04,0.04,A,1,0,2,1
UB9AB95,3,8.99,2,1,1.01,10.0,10.0,A,1,0,0,3
UE5F56F,3,-2000.0,2,1,6000.0,4000.0,4000.0,B,1,2,0,1
UDA06E5,3,-5.91,2,1,6.0,0.09,0.09,A,1,0,2,1
U5FE56C,3,-7105.6,1,2,10000.0,2894.4,2862.67,A,2,0,2,1
U1B11A2,3,129.0,2,1,10.0,139.0,139.0,B,1,3,0,0
U386C9F,3,-610.0,3,0,610.0,0.0,-5.0,B,1,3,0,0
U4C7A52,3,1327.0,1,2,100.0,1427.0,1327.0,B,3,2,1,0
UBD9392,3,364.48,2,1,1960.81,2325.29,2325.29,B,1,0,3,0
UF52F54,3,-315.54,2,1,781.48,465.94,465.94,B,1,3,0,0
U9497F5,3,0.01,1,2,0.01,0.02,0.01,A,3,1,1,1
U95D137,3,-956.0,2,1,1356.0,400.0,400.0,B,1,0,3,0
U316737,3,0.07,1,2,48.9,48.97,48.9,A,3,2,0,1
UE39DF7,3,998.5,1,2,1.5,1000.0,500.0,B,3,0,1,2
U583386,3,-10034.38,1,2,16322.0,6287.62,6149.62,B,3,2,0,1
UBC1FB2,3,0.04,1,2,125.0,125.04,125.0,A,3,0,0,3
U7F91A0,3,-22.0,2,1,2022.0,2000.0,2000.0,B,1,1,2,0
U8191B4,3,-1405.0,3,0,1405.0,0.0,-5.0,B,1,3,0,0
U06E836,3,0.0,2,1,358.25,358.25,358.25,B,1,2,1,0
U70226C,3,0.2100000000000364,2,1,4508.0,4508.21,4508.21,B,1,2,0,1
U36E830,3,1704.0,2,1,4696.0,6400.0,6400.0,B,1,1,1,1
UFC75C8,3,-3.2699999999999823,1,2,4309.08,4305.81,2685.81,B,3,1,0,2
U841494,3,131.0,0,3,0.0,131.0,100.0,B,3,0,2,1
UD1EF7E,3,13647.0,1,2,13825.0,27472.0,13825.0,B,3,0,0,3
UAE93AA,3,-10.2,3,0,10.2,0.0,-0.2,B,1,2,0,1
UE28547,3,-1.99,2,1,2.0,0.01,0.01,A,1,1,1,1
U5DAFB1,3,-1829.1,2,1,1905.0,75.9,75.9,B,1,0,0,3
U62B9C5,3,21144.92,0,3,0.0,21144.92,12000.0,B,3,1,0,2
UE8272C,3,4927.4,2,1,1492.6,6420.0,6420.0,B,1,1,1,1
UC4A7FE,3,0.4,0,3,0.0,0.4,0.22,A,2,2,0,1
U300876,3,118.95,1,2,88.57,207.52,118.95,B,3,0,1,2
UB8BFA9,3,-0.6100000000000001,2,1,2.0,1.39,1.39,A,1,0,2,1
U8FFA58,3,-50.0,3,0,50.0,0.0,-15.0,B,1,0,0,3
U11C647,3,180.0,2,1,720.0,900.0,900.0,B,1,1,1,1
UBA5422,3,393.56,1,2,340.0,733.56,370.53,B,3,0,0,3
U978A27,3,7059.16,1,2,3500.0,10559.16,9059.16,B,1,1,1,1
UDA20F1,3,-2734.59,1,2,2749.46,14.87,14.86,A,2,0,0,3
U4A4B2E,3,4950.44,1,2,50.5,5000.94,5000.0,B,3,0,1,2
UE4B328,3,1490.0,2,1,110.0,1600.0,1600.0,B,1,2,1,0
UD45E62,3,-383.5,3,0,383.5,0.0,-14.2,B,1,1,0,2
UCB669C,3,-209.64,3,0,209.64,0.0,-37.06,B,1,1,0,2
UCC1439,3,782.2,0,3,0.0,782.2,732.0,B,3,2,1,0
U5DA834,3,-3024.0,2,1,3600.0,576.0,576.0,B,1,0,2,1
U90A371,3,83824.0,0,3,0.0,83824.0,49156.0,C,2,1,1,1
UCAD448,3,2740.0,2,1,960.0,3700.0,3700.0,B,1,2,1,0
UB46791,3,-10700.0,2,1,15700.0,5000.0,5000.0,B,1,1,1,1
U35BAB0,3,-5.41,2,1,6.0,0.59,0.59,A,1,1,0,2
U1A020E,3,0.0,1,2,398.0,398.0,336.0,B,3,0,0,3
UB61646,3,10.430000000000003,1,2,29.94,40.37000000000001,29.94,B,3,2,0,1
UE416D5,3,-9731.0,2,1,19031.0,9300.0,9300.0,B,1,1,1,1
U2AD2D3,3,0.28,1,2,0.28,0.56,0.28,A,3,0,0,3
U41FC41,3,-916.0,3,0,916.0,0.0,-6.0,B,1,0,1,2
UBED5D4,3,3148.0,1,2,20700.0,23848.0,20760.0,B,3,1,1,1
UFE7D42,3,4999.0,1,2,5001.0,10000.0,5000.0,B,3,1,0,2
UE4B503,3,1500.0,1,2,1200.0,2700.0,1400.0,B,3,1,0,2
UC5AB95,3,-20.0,3,0,20.0,0.0,-6.0,B,1,0,0,3
U0A2E12,3,-16654.99,2,1,16655.0,0.01,0.01,B,1,0,2,1
U02C96A,3,1660.0,1,2,2320.0,3980.0,2500.0,B,3,2,1,0
UD6A71A,3,10000.0,0,3,0.0,10000.0,5000.0,B,3,2,0,1
UA303D6,3,-1025.99,2,1,1042.9,16.91,16.91,B,1,0,1,2
U5852BA,3,50.01000000000001,0,3,0.0,50.01000000000001,30.0,B,3,1,1,1
U3D7478,3,-4000.0,2,1,6428.0,2428.0,2428.0,B,1,0,3,0
UB106C0,3,-246.0,2,1,2261.0,2015.0,2015.0,B,1,0,1,2
UF7526A,3,-3800.0,2,1,7680.0,3880.0,3880.0,B,1,0,1,2
U2629AA,3,4998.0,1,2,1050.0,6048.0,4998.0,B,3,0,0,3
UF0C83D,3,-598.37,2,1,600.0,1.63,1.63,A,3,2,0,1
U8FCDCF,3,60.38000000000002,2,1,159.64999999999995,220.03,220.03,B,1,1,1,1
U4E9AC1,3,-300.0,1,2,1000.0,700.0,350.0,B,3,1,0,2
U5F08C8,3,-1033.33,2,1,1859.33,826.0,826.0,B,1,1,1,1
U2EA8B6,3,0.0,2,1,968.12,968.12,968.12,B,3,2,0,1
UCB8CC8,3,-3000.0,2,1,4000.0,1000.0,1000.0,B,1,2,0,1
U33D74D,3,1665.0,2,1,1005.0,2670.0,2670.0,B,1,2,0,1
UAAEE3C,3,-2798.0,2,1,2800.0,2.0,2.0,B,1,0,1,2
UBA9FC3,3,700.0,1,2,5100.0,5800.0,5100.0,B,3,0,1,2
U5589CA,3,0.3099999999999996,1,2,6.05,6.3599999999999985,6.05,A,3,1,1,1
U3530AE,3,-805.8299999999998,2,1,3840.0,3034.17,3034.17,B,1,1,1,1
UA613FD,3,290.0,2,1,10.0,300.0,300.0,B,1,2,0,1
UBE1A6E,3,-784.84,3,0,784.84,0.0,-33.97,B,1,0,2,1
U823774,3,825.0,1,2,1224.0,2049.0,1224.0,B,3,0,1,2
UC478B3,3,176.15,1,2,3338.0,3514.15,3338.0,B,3,2,0,1
U5A8E1F,3,-1208.0,1,2,10000.0,8792.0,7792.0,B,3,1,1,1
U41EF95,3,1835.08,1,2,150.0,1985.08,1984.38,A,2,0,1,2
UB060BD,3,-5.98,2,1,6.0,0.02,0.02,A,1,0,2,1
U5D4133,3,748.96,0,3,0.0,748.96,383.03,B,3,0,0,3
U92388D,3,6721.0,1,2,1299.0,8020.0,5720.0,B,1,1,1,1
U99BA5D,3,-1850.05,3,0,1850.05,0.0,-4.0,B,1,0,3,0
U60D88B,3,-423.52000000000055,1,2,4948.01,4524.49,4472.5,B,3,1,1,1
U7EB8E3,3,-337.4,3,0,337.4,0.0,-11.0,B,1,1,0,2
U8F663E,3,0.0,2,1,123.0,123.0,123.0,B,1,2,0,1
UD1E9A7,3,1990.0,2,1,10.0,2000.0,2000.0,B,1,2,0,1
U6537AE,3,-908.64,2,1,911.28,2.64,2.64,A,1,1,0,2
U8FB71B,3,5.0,2,1,10.0,15.0,15.0,B,1,2,1,0
UAAF883,3,900.0,1,2,1000.0,1900.0,1000.0,B,3,1,0,2
U1A5542,3,-168.0,2,1,573.0,405.0,405.0,A,1,2,1,0
U92FBEC,3,0.0,2,1,299.0,299.0,299.0,B,1,1,1,1
U5B78EA,3,3000.0,1,2,9000.0,12000.0,9000.0,B,3,0,0,3
U2C0895,3,-1910.0,3,0,1910.0,0.0,-5.0,B,1,3,0,0
UE1A743,3,528.6,2,1,222.0,750.6,750.6,B,1,0,3,0
UCB9389,3,1068.4,1,2,1179.68,2248.08,1179.68,B,3,0,2,1
U178EE5,3,-1.79,2,1,2.0,0.21,0.21,A,1,0,2,1
UA1FF61,3,0.0,1,2,10000.0,10000.0,9000.0,B,3,0,2,1
U17F4C7,3,-189.9,3,0,189.9,0.0,-40.0,B,1,1,1,1
U81B34E,3,100437.1,0,3,0.0,100437.1,50000.0,C,2,1,0,2
U795EBF,3,-520.1699999999996,1,2,5011.0,4490.83,2257.78,B,3,0,0,3
U2F530F,3,797.38,2,1,99.8,897.18,897.18,B,1,3,0,0
UF69A61,3,-50.0,2,1,1050.0,1000.0,1000.0,B,1,0,2,1
UB83263,3,-57.58,3,0,57.58,0.0,-9.98,B,1,0,0,3
UE435A0,3,-2029.0,2,1,5714.0,3685.0,3685.0,B,1,1,0,2
U7927F3,3,-44.95,2,1,45.0,0.05,0.05,A,1,1,1,1
UDC7427,3,-22132.6,3,0,22132.6,0.0,-5623.0,B,1,0,3,0
U0EC4F0,3,-5153.0,2,1,7788.0,2635.0,2635.0,B,1,1,1,1
U1ACFE6,3,0.0,1,2,1131.0,1131.0,700.0,B,3,0,1,2
U181331,3,1500.0,0,3,0.0,1500.0,500.0,B,3,0,0,3
U115C35,3,750.8399999999998,2,1,399.16,1150.0,1150.0,B,1,2,1,0
U3623AC,3,396.0,0,3,0.0,396.0,336.0,B,3,2,0,1
U360F7D,3,0.0,2,1,3970.0,3970.0,3970.0,B,1,1,1,1
U367ACF,3,17500.0,0,3,0.0,17500.0,6500.0,C,2,2,1,0
UD13CB4,3,7800.0,0,3,0.0,7800.0,3000.0,B,3,0,3,0
UD6CFE7,3,39.0,1,2,24.0,63.0,39.0,B,3,1,1,1
UBE5BEE,3,236.05,0,3,0.0,236.05,100.0,B,3,0,1,2
UCA9974,3,-9.93,2,1,10.0,0.07,0.07,B,1,2,0,1
U31ED10,3,1995.0,1,2,5.0,2000.0,1000.0,B,3,1,2,0
U2F95A0,3,57531.03,0,3,0.0,57531.03,53588.0,B,3,1,0,2
U5CE4AA,3,-1.98,2,1,2.0,0.02,0.02,A,1,0,2,1
UE9D6FD,3,-8013.52,1,2,8220.0,206.48,106.48,B,3,0,1,2
U92A7FC,3,16.53,0,3,0.0,16.53,9.86,B,3,1,1,1
U87C144,3,-3620.0,2,1,15143.0,11523.0,11523.0,B,1,0,2,1
U375C38,3,0.5199999999999996,1,2,9.5,10.02,10.0,A,2,0,2,1
U13450D,3,1729.0,1,2,120.6,1849.6,1729.0,B,3,0,3,0
U517722,3,-1.88,2,1,2.0,0.12,0.12,A,1,0,1,2
UC823C5,3,2207.0,1,2,1399.0,3606.0,2207.0,B,3,0,2,1
UF72C0C,3,-3992.0,2,1,4793.0,801.0,801.0,B,1,1,1,1
UDF5375,3,-5016.72,2,1,5020.0,3.28,3.28,A,3,0,2,1
U010CC7,3,-5.79,2,1,6.0,0.21,0.21,A,1,0,1,2
UD6E2F4,3,601.0,1,2,4899.0,5500.0,5000.0,B,3,0,1,2
UFB1BFB,3,1202.03,1,2,307.97,1510.0,1504.0,B,3,2,0,1
U776B50,3,62.39000000000002,2,1,246.41,308.8,308.8,B,1,0,0,3
U553058,3,0.0,2,1,200.0,200.0,200.0,B,1,1,0,2
U5135CE,3,-5.99,2,1,6.0,0.01,0.01,A,1,0,2,1
UBF3CE8,3,0.1,1,2,0.1,0.2,0.1,A,3,0,0,3
U561D2E,3,1042.41,1,2,0.59,1043.0,1042.41,B,3,1,1,1
U2E32B3,3,0.04,1,2,0.01,0.05,0.04,A,2,0,0,3
U51FF8A,3,9980.03,1,2,20.0,10000.03,10000.0,A,3,0,1,2
U5B7AF9,3,-5.99,2,1,6.0,0.01,0.01,A,1,2,0,1
U366C3D,3,740.01,1,2,5260.0,6000.01,6000.0,B,1,2,0,1
UC39969,3,10600.0,0,3,0.0,10600.0,5000.0,B,3,1,0,2
U26D17E,3,1632.36,1,2,3000.0,4632.36,4094.1,B,3,0,2,1
U187B1D,3,0.0,2,1,124.0,124.0,124.0,A,1,0,3,0
UA80BAD,3,169.0,2,1,1831.0,2000.0,2000.0,B,1,3,0,0
U1CA443,3,3.552713678800501e-15,2,1,51.6,51.6,51.6,B,1,0,1,2
U48E68F,3,90.0,2,1,10.0,100.0,100.0,B,1,3,0,0
UFB43FE,3,-1957.62,2,1,2057.62,100.0,100.0,B,3,2,1,0
U478766,3,8990.0,1,2,3010.0,12000.0,8000.0,B,3,1,2,0
U12C21D,3,0.01,1,2,3000.0,3000.01,3000.0,B,1,0,1,2
UE73F4F,3,1028.0,2,1,72.0,1100.0,1100.0,B,1,1,0,2
U79C2B3,3,0.4200000000000728,1,2,2399.0,2399.42,2399.0,A,3,2,0,1
U3F6E84,3,60.01000000000001,0,3,0.0,60.01000000000001,30.0,B,3,0,2,1
U5F58E8,3,700.0,1,2,300.0,1000.0,600.0,B,3,3,0,0
UF0B5F1,3,0.0,1,2,200.0,200.0,190.0,B,1,2,1,0
UCA4AD7,3,-9.89,2,1,10.0,0.11,0.11,A,1,0,2,1
U087A74,3,-99.0,2,1,198.0,99.0,99.0,B,1,2,1,0
UE61E73,3,3015.0,0,3,0.0,3015.0,1106.0,B,3,2,0,1
U6805B9,3,259625.68,0,3,0.0,259625.68,253750.0,B,3,2,1,0
UB8ACC3,3,-5.94,2,1,6.0,0.06,0.06,A,1,0,2,1
U996E82,3,0.21,1,2,300.0,300.21,300.0,B,1,1,1,1
UF29A4E,3,417.36,1,2,191.0,608.36,321.98,B,3,0,1,2
U535119,3,213.1,1,2,21.9,235.0,213.1,B,3,3,0,0
UE7FC84,3,50612.78,1,2,4549.0,55161.78,40000.0,B,1,0,3,0
U15E612,3,-34.580000000000005,2,1,34.7,0.12,0.12,B,1,2,0,1
U859A4B,3,1.3,1,2,0.01,1.31,1.3,B,1,0,0,3
UC9BF0F,3,7915.05,1,2,3085.0,11000.05,11000.0,B,1,1,0,2
U4BFA6C,3,108.36,1,2,128.98,237.34,129.0,B,3,1,2,0
U91AA7C,3,2560.0,1,2,3030.0,5590.0,3030.0,B,3,0,3,0
U70AF9B,3,-485.9,1,2,500.0,14.1,10.0,A,2,0,0,3
U3BC176,3,30.0,1,2,30.0,60.0,30.0,A,3,0,3,0
U73CD9A,3,623.0,2,1,10.0,633.0,633.0,B,1,2,0,1
U78772F,3,3100.0,0,3,0.0,3100.0,1900.0,B,3,1,2,0
U975C62,3,4440.0,1,2,60.0,4500.0,2500.0,B,3,1,1,1
U2BC09D,3,2997.12,1,2,500.0,3497.12,3495.9,A,2,0,0,3
UDBF4BA,3,5115.05,0,3,0.0,5115.05,4960.81,B,3,1,0,2
