,user,trd_times,total_count,B_out,C_in,out_count,in_count
26786,U44024,35,3149.960000000001,25,10,35556.44999999999,38706.40999999999
26787,U901576,35,-12445.009999999998,24,11,15588.429999999997,3143.4199999999983
26788,U16109,35,-1337.7499999999995,32,3,32437.760000000002,31100.010000000002
26789,U29647,35,-3090.5099999999993,25,10,65410.509999999995,62319.99999999999
26790,U11629,35,-67.91000000000167,13,22,267752.0,267684.09
26791,U42774,35,6448.79,26,9,16799.53,23248.32
26792,U34868,35,7863.450000000003,25,10,19785.879999999997,27649.33
26793,U23247,35,47390.03999999998,20,15,875704.38,923094.4199999999
26794,U35455,35,1794.219999999994,23,12,129309.79,131104.00999999998
26795,U20483,35,-84987.38999999998,23,12,142361.08000000002,57373.69000000003
26796,U10566,35,6116.839999999982,21,14,389886.22000000003,396003.06
26797,U31129,35,140448.31,18,17,647981.7,788430.01
26798,U37045,35,48910.35000000001,16,19,257922.0,306832.35000000003
26799,U27803,35,13334.359999999999,24,11,64915.259999999995,78249.62
26800,U10085,35,-908.2900000000004,30,5,5076.25,4167.959999999999
26801,U1154778,35,1064.5500000000002,20,15,10752.310000000001,11816.86
26802,U24234,35,-30589.050000000003,32,3,37676.83,7087.779999999999
26803,U39473,35,4777.600000000012,16,19,118794.83,123572.43000000001
26804,U17336,35,634.7999999997778,27,8,4121666.59,4122301.3899999997
26805,U36838,35,-39743.06,30,5,75748.62999999998,36005.56999999998
26806,U23252,35,-70773.98,21,14,362186.57999999996,291412.6
26807,U20339,35,7.740000000000464,19,16,12896.32,12904.06
26808,U9451,35,-7422.779999999921,19,16,1775508.4000000001,1768085.62
26809,U20499,35,7079.129999999999,24,11,45258.350000000006,52337.48
26810,U1213590,35,-365.54,20,15,1796.6200000000003,1431.0800000000004
26811,U22905,35,-3394.2600000000075,23,12,331516.48000000004,328122.22000000003
26812,U42786,35,3987.6099999999856,20,15,1244195.5899999999,1248183.1999999997
26813,U42838,34,-10880.109999999999,25,9,32687.1,21806.989999999998
26814,U24574,34,-1534.0900000000022,22,12,49904.420000000006,48370.33
26815,U19631,34,-5274.840000000002,30,4,19103.68,13828.839999999998
26816,U40469,34,-334.9100000000001,22,12,17291.05,16956.14
26817,U28283,34,-1215.5999999999972,23,11,44717.13,43501.53
26818,U22598,34,53.13999999999942,28,6,23870.100000000002,23923.24
26819,U703255,34,49.26000000000022,20,14,11585.369999999999,11634.63
26820,U16685,34,-6087.579999999996,26,8,107424.36,101336.78
26821,U29137,34,-12750.810000000005,25,9,228911.71000000002,216160.90000000002
26822,U27228,34,91664.75,32,2,972.25,92637.0
26823,U20688,34,1743.1999999999975,28,6,33911.29,35654.49
26824,U40896,34,-12697.25,23,11,84552.20000000001,71854.95000000001
26825,U10274,34,1559.0100000000007,28,6,21684.170000000002,23243.180000000004
26826,U13133,34,24971.81,22,12,195705.22,220677.03
26827,U10701,34,-50231.56,26,8,156035.94,105804.38
26828,U8063,34,-10606.399999999998,30,4,11313.119999999997,706.7199999999993
26829,U22585,34,-219.90999999998894,21,13,366093.99,365874.08
26830,U9043,34,-2199.119999999999,24,10,43332.44,41133.32000000001
26831,U38777,34,456177.63000000006,25,9,2573865.4899999998,3030043.1199999996
26832,U9583,34,-90785.1,21,13,138718.0,47932.899999999994
26833,U21280,34,2658.7800000000016,24,10,8108.15,10766.93
26834,U17346,34,11932.819999999985,23,11,146097.18,158029.99999999997
26835,U22763,34,5586.520000000004,13,21,69292.73999999999,74879.26
26836,U851496,34,-8.84999999999998,22,12,1047.35,1038.5
26837,U19755,34,38777.46,26,8,66495.93,105273.38999999998
26838,U1090303,34,0.4299999999998647,18,16,1437.3400000000001,1437.77
26839,U1313117,34,2.580000000000041,19,15,3680.0,3682.58
26840,U13363,34,-895.5099999999999,27,7,312998.9,312103.39
26841,U41450,34,-1018.9099999999733,17,17,384452.45999999996,383433.55
26842,U1178784,34,-1405.0,19,15,102500.03,101095.03
26843,U26211,34,21571.649999999987,28,6,170844.62,192416.27
26844,U18257,34,127273.93,24,10,93612.70999999999,220886.63999999998
26845,U30498,34,-1171.6099999999985,23,11,99345.20000000001,98173.59000000001
26846,U8707,34,-20370.43,31,3,22546.44,2176.0099999999984
26847,U30664,34,28.190000000000055,21,13,6033.679999999999,6061.869999999999
26848,U21590,34,4301.04,28,6,17635.680000000004,21936.720000000005
26849,U36729,34,-86183.69,17,17,319588.76,233405.07
26850,U41985,34,3085.8099999999995,16,18,21934.319999999996,25020.129999999997
26851,U25615,34,137.91999999999996,32,2,3243.23,3381.15
26852,U25684,34,-117.45999999999913,26,8,33049.719999999994,32932.259999999995
26853,U34298,34,6676.36,30,4,929.0999999999999,7605.459999999999
26854,U25065,34,-7868.280000000004,25,9,59210.17,51341.88999999999
26855,U19018,34,244.76999999999663,27,7,45282.09999999996,45526.86999999996
26856,U17864,34,14896.669999999995,20,14,16391.57,31288.239999999994
26857,U43759,34,-9792.96,27,7,44025.41,34232.450000000004
26858,U14737,34,193.28000000000077,10,24,150971.24000000005,151164.52000000005
26859,U38430,34,-32454.42000000002,23,11,453540.3,421085.87999999995
26860,U1319977,34,-992.6300000000003,31,3,4792.73,3800.0999999999995
26861,U20167,34,-482.39,28,6,5444.529999999999,4962.1399999999985
26862,U903211,34,2792.2699999999986,25,9,10884.289999999999,13676.559999999998
26863,U1323570,34,12107.93,24,10,2644.17,14752.1
26864,U43160,34,-14847.320000000005,26,8,53661.04,38813.719999999994
26865,U23069,34,-467.1600000000003,23,11,30762.730000000003,30295.570000000003
26866,U36621,34,17023.99,25,9,13489.82,30513.81
26867,U1298436,34,-19622.960000000003,26,8,33068.12999999999,13445.169999999987
26868,U19085,34,83593.06000000001,19,15,80556.0,164149.06
26869,U35159,34,1945.449999999997,25,9,37686.469999999994,39631.91999999999
26870,U32080,34,13780.809999999998,23,11,34686.59,48467.399999999994
26871,U39198,34,-10078.01,26,8,41363.979999999996,31285.969999999994
26872,U39573,34,-372.11999999999944,28,6,8934.22,8562.1
26873,U40450,34,9610.05,10,24,83923.1,93533.15000000001
26874,U37753,34,19811.49000000001,17,17,288125.99999999994,307937.48999999993
26875,U28993,34,1406.760000000002,16,18,68719.68,70126.44
26876,U14288,34,1220.2899999999995,21,13,9947.779999999999,11168.069999999998
26877,U764972,34,-1644.6800000000003,22,12,5859.09,4214.41
26878,U712587,34,-2630.5899999999992,27,7,8028.4800000000005,5397.890000000001
26879,U20680,34,-126292.28,16,18,439798.3,313506.02
26880,U17072,34,-18458.99999999999,23,11,77090.24999999999,58631.25
26881,U31507,34,1244.9699999999998,22,12,10750.79,11995.76
26882,U43046,34,51264.919999999984,11,23,750681.62,801946.54
26883,U43512,34,221205.77000000002,14,20,251325.05,472530.82
26884,U21714,34,1173.739999999998,20,14,62127.5,63301.24
26885,U34707,34,6321.429999999998,18,16,47489.46000000001,53810.89000000001
26886,U26406,34,-248349.03999999995,15,19,522994.95,274645.91000000003
26887,U40700,34,-14319.81,31,3,14888.809999999998,568.9999999999982
26888,U40674,34,5.469999999997981,22,12,64212.01,64217.48
26889,U11009,34,-14831.030000000002,27,7,61753.92999999999,46922.899999999994
26890,U32765,34,-3694.2100000000196,25,9,412504.67000000004,408810.46
26891,U34974,34,7680.93,24,10,13951.35,21632.28
26892,U1132386,34,5711.89,24,10,50788.52000000001,56500.41000000001
26893,U43037,34,1062.6800000000017,24,10,18538.38,19601.06
26894,U21872,34,-7230.389999999998,28,6,55292.05999999999,48061.66999999999
26895,U29463,34,27927.43999999999,24,10,10020.469999999996,37947.90999999999
26896,U41796,34,3733.150000000001,23,11,27999.099999999995,31732.249999999996
26897,U33587,34,-206.51999999999998,28,6,3425.69,3219.17
26898,U14887,34,469423.79000000004,25,9,127554.40999999999,596978.2000000001
26899,U35994,34,42642.73,14,20,111175.6,153818.33000000002
26900,U30205,34,65.3299999999872,21,13,1300300.0,1300365.33
26901,U16680,34,-4018.970000000001,27,7,9030.04,5011.07
26902,U31724,34,12802.240000000002,30,4,9697.769999999999,22500.010000000002
26903,U43923,34,-1.8189894035458565e-12,17,17,36873.91,36873.91
26904,U29299,34,420611.56999999983,29,5,2229930.65,2650542.2199999997
26905,U15226,34,39269.56,24,10,12595.859999999999,51865.42
26906,U43614,34,-9144.11,30,4,23491.469999999998,14347.359999999997
26907,U30787,34,4.879999999999921,24,10,1476.3500000000001,1481.23
26908,U42363,34,-28677.630000000005,18,16,310818.20999999996,282140.57999999996
26909,U43237,34,26970.679999999997,25,9,126793.42,153764.1
26910,U33612,34,-52481.81,19,15,153132.0,100650.19
26911,U19047,34,-8525.880000000001,25,9,61859.66,53333.78
26912,U31254,34,10815.869999999995,18,16,189444.35,200260.22
26913,U1092938,34,8.670000000000243,15,19,11410.0,11418.67
26914,U44042,34,-2570.960000000001,23,11,24730.96,22160.0
26915,U24052,34,-176.0899999999674,19,15,1424581.62,1424405.5300000003
26916,U973881,34,317.89000000000016,20,14,7028.0,7345.89
26917,U30480,34,-208.25,29,5,19597.2,19388.95
26918,U22989,34,-619.4700000000012,19,15,412697.97,412078.5
26919,U19687,34,-4000.0,20,14,23194.309999999998,19194.309999999998
26920,U37005,34,-589.5400000000002,28,6,1803.06,1213.5199999999998
26921,U1125930,34,6989.29,31,3,6801.98,13791.27
26922,U42966,34,-3531.6899999999996,29,5,6654.57,3122.88
26923,U36381,34,-25294.03,27,7,58803.549999999996,33509.52
26924,U16551,34,-463555.61,26,8,973551.4299999999,509995.81999999995
26925,U38377,34,879.1099999999988,21,13,57248.97,58128.08
26926,U35414,34,-10063.849999999999,26,8,49304.32,39240.47
26927,U42735,34,-13754.620000000003,19,15,71908.11,58153.49
26928,U41817,34,8612.680000000002,26,8,14443.490000000002,23056.170000000006
26929,U39994,34,-11416.07,24,10,49343.32000000001,37927.25000000001
26930,U36606,34,39450.44,15,19,130629.63,170080.07
26931,U9024,34,-8156.769999999999,28,6,24619.24,16462.47
26932,U37437,34,-5822.489999999997,27,7,32075.269999999997,26252.78
26933,U694712,34,-989.5899999999995,25,9,10907.759999999998,9918.169999999998
26934,U720700,34,-49.69999999999982,30,4,5129.700000000001,5080.000000000001
26935,U43896,34,4345.23,21,13,13391.76,17736.989999999998
26936,U11706,34,3852.66,26,8,64322.72,68175.38
26937,U14629,34,-27169.300000000003,19,15,210960.65999999997,183791.36
26938,U37860,34,-4878.699999999999,26,8,5926.599999999999,1047.9000000000005
26939,U33999,34,-20023.859999999997,21,13,54566.990000000005,34543.130000000005
26940,U17615,34,14787.13,25,9,26408.060000000005,41195.19
26941,U38881,34,-2935.9999999999927,20,14,50781.909999999996,47845.91
26942,U36964,34,7040.97,28,6,20534.260000000006,27575.230000000007
26943,U20733,34,-20388.649999999998,21,13,27632.559999999998,7243.91
26944,U35347,34,346420.1700000001,18,16,175592.41999999998,522012.5900000001
26945,U13318,34,-51764.479999999996,23,11,422079.47000000003,370314.99000000005
26946,U19619,34,381.10999999999274,13,21,713932.7,714313.8099999999
26947,U18880,34,-17578.160000000003,28,6,26390.440000000006,8812.280000000002
26948,U21310,34,13615.469999999996,25,9,14022.480000000001,27637.949999999997
26949,U17487,34,-12180.349999999933,16,18,1089399.4700000002,1077219.1200000003
26950,U21372,34,15.220000000000912,24,10,21313.07,21328.29
26951,U36242,34,868.9099999999996,20,14,79841.35,80710.26000000001
26952,U13604,34,511.300000000002,21,13,41149.32999999999,41660.62999999999
26953,U22174,34,24879.739999999998,12,22,16599.87,41479.61
26954,U29106,34,54158.52999999997,14,20,1197941.5,1252100.03
26955,U19228,34,2977.6399999999994,20,14,20839.39,23817.03
26956,U28367,34,-1132.5900000000001,19,15,34724.25000000001,33591.66
26957,U31153,34,977.1399999999994,26,8,14449.5,15426.64
26958,U24356,34,34.73000000001747,3,31,270365.57,270400.30000000005
26959,U33375,34,15001.86,25,9,35726.41,50728.270000000004
26960,U8258,34,671.4099999999999,25,9,7205.650000000001,7877.06
26961,U19714,34,-2870.1499999999996,30,4,3459.06,588.9100000000003
26962,U39165,34,-3179.6499999999996,27,7,19203.5,16023.85
26963,U33002,34,-125.1499999999985,24,10,57595.16999999999,57470.01999999999
26964,U888720,34,9533.010000000004,14,20,36291.09,45824.1
26965,U21946,34,5397.179999999999,28,6,2536.8999999999996,7934.079999999999
26966,U27919,34,-39125.78,16,18,239904.05000000002,200778.27000000002
26967,U30604,34,593.5100000000239,28,6,116757.84000000001,117351.35000000003
26968,U16963,34,-5754.350000000004,16,18,96822.59,91068.23999999999
26969,U32108,34,-10545.369999999999,27,7,96257.01000000001,85711.64000000001
26970,U11568,34,33261.17999999999,31,3,10268.83,43530.009999999995
26971,U29149,34,-20725.300000000007,23,11,458021.26,437295.96
26972,U39958,34,-23532.51,27,7,31556.53,8024.02
26973,U12681,34,9486.370000000003,29,5,25543.440000000002,35029.810000000005
26974,U40013,34,114238.53000000003,21,13,577815.7200000001,692054.2500000001
26975,U10529,34,62734.72000000001,16,18,32503.23,95237.95000000001
26976,U19156,34,-221817.62000000002,31,3,222969.01000000004,1151.390000000014
26977,U13032,34,-5058.299999999997,24,10,58707.92,53649.62
26978,U1249759,34,175.01000000000067,20,14,15329.079999999998,15504.089999999998
26979,U37919,34,-3461.99,19,15,121867.0,118405.01
26980,U20018,34,966920.6699999999,26,8,51028.649999999994,1017949.32
26981,U29680,34,75610.40999999997,22,12,752349.23,827959.6399999999
26982,U8440,34,74857.79999999996,24,10,595914.0599999999,670771.8599999999
26983,U24705,34,-2188.7099999999673,26,8,374993.01999999996,372804.31
26984,U15530,34,-5437.750000000007,20,14,83456.0,78018.25
26985,U27504,34,1967.7799999999997,31,3,5035.38,7003.16
26986,U16521,34,-22841.729999999923,19,15,937093.87,914252.1400000001
26987,U12585,34,17189.77999999999,24,10,63557.57000000001,80747.35
26988,U9425,34,-15762.160000000002,29,5,30545.269999999997,14783.109999999995
26989,U27149,34,-15417.569999999945,17,17,3041390.0,3025972.43
26990,U34996,34,-6397.210000000001,20,14,47001.51999999999,40604.30999999999
26991,U42618,34,-206883.16999999998,26,8,279362.58999999997,72479.41999999998
26992,U10012,34,24150.000000000004,20,14,44011.21,68161.21
26993,U26002,34,594.1099999999999,29,5,6872.17,7466.28
26994,U17966,34,2887.2699999999963,23,11,128965.90000000001,131853.17
26995,U38041,34,-15195.799999999988,17,17,171590.37,156394.57
26996,U27644,34,14601.39,19,15,68319.65000000001,82921.04000000001
26997,U21861,34,29661.019999999997,25,9,41543.08,71204.1
26998,U10150,34,794.779999999999,20,14,112049.0,112843.78
26999,U1326930,34,71.65999999999997,21,13,4238.35,4310.01
27000,U39029,34,17900.67,26,8,25895.48,43796.149999999994
27001,U43003,34,-19437.05,25,9,65601.76000000001,46164.71000000001
27002,U899273,34,35.339999999999975,19,15,979.62,1014.96
27003,U32042,34,-16776.72,14,20,186848.0,170071.28
27004,U39799,34,1.3642420526593924e-12,17,17,38997.649999999994,38997.649999999994
27005,U11404,34,-4170.590000000009,24,10,129174.78,125004.18999999999
27006,U40937,34,1153.5999999999995,20,14,10355.85,11509.45
27007,U40054,34,-1142.2700000000098,19,15,225773.0,224630.72999999998
27008,U22716,34,-109.27999999999997,25,9,8821.57,8712.289999999999
27009,U19724,34,-140706.31,26,8,277633.9,136927.59000000003
27010,U17982,34,27703.71,11,23,28213.94,55917.649999999994
27011,U40359,34,-573.81,30,4,2622.310000000001,2048.500000000001
27012,U40062,34,15452.76000000003,17,17,305075.96,320528.72000000003
27013,U39067,34,-23113.489999999998,22,12,133627.74,110514.25
27014,U9630,34,-9507.150000000001,24,10,71134.78,61627.63
27015,U18349,34,2646.779999999999,32,2,97354.0,100000.78
27016,U37839,34,1634.7100000000003,24,10,2781.96,4416.67
27017,U29113,34,-91341.88999999998,21,13,247239.33000000002,155897.44000000003
27018,U37629,34,4507.320000000002,23,11,108931.85999999999,113439.18
27019,U27490,34,63.76999999999907,22,12,145132.27,145196.03999999998
27020,U10335,34,-7585.1,16,18,111684.0,104098.9
27021,U28184,34,0.019999999998617568,18,16,86006.33999999998,86006.35999999999
27022,U29110,34,35664.46999999992,12,22,505217.8,540882.2699999999
27023,U42614,34,-2121.1800000000007,27,7,9676.96,7555.779999999999
27024,U22810,34,80450.74,17,17,321585.18,402035.92
27025,U23317,34,23086.999999999996,16,18,58594.819999999985,81681.81999999998
27026,U19094,34,-3185.9500000000025,28,6,73021.53,69835.58
27027,U1119144,34,-429.44000000000005,24,10,3114.54,2685.1
27028,U10370,34,2557.150000000004,19,15,80429.90000000001,82987.05000000002
27029,U36928,34,292280.63,17,17,647819.3800000001,940100.0100000001
27030,U11422,34,-3907.0099999999966,18,16,111676.41,107769.40000000001
27031,U668456,34,2208.5099999999993,28,6,4551.419999999999,6759.9299999999985
27032,U12270,34,-2168.5800000000054,20,14,185533.10000000003,183364.52000000002
27033,U1163904,34,-94.18999999999997,21,13,2751.8799999999997,2657.6899999999996
27034,U21033,34,-2963.069999999999,29,5,21165.94,18202.87
27035,U17328,34,-352135.14,23,11,431642.5299999999,79507.3899999999
27036,U9975,34,-1870.5700000000002,27,7,11817.309999999998,9946.739999999998
27037,U17972,34,-72.09,27,7,8115.040000000001,8042.950000000001
27038,U11964,34,-7070.2899999999645,18,16,155923.03,148852.74000000005
27039,U32856,34,6.150000000009641,22,12,95234.1,95240.25000000001
27040,U42205,34,4296.87,25,9,1040.79,5337.66
27041,U22054,34,4640.76,24,10,25483.43,30124.190000000002
27042,U33583,34,-2136.0,19,15,100798.85,98662.85
27043,U28841,34,-59823.29,28,6,100208.27,40384.98
27044,U31429,34,-19638.09999999999,22,12,58560.61,38922.51000000001
27045,U35231,34,-5288.970000000003,25,9,387447.95999999996,382158.98999999993
27046,U21839,34,-2869.8800000000015,29,5,9551.830000000002,6681.950000000001
27047,U23331,34,-9144.42,22,12,76273.46999999997,67129.04999999997
27048,U10520,34,-84896.04000000001,19,15,1822327.2,1737431.16
27049,U17741,34,-1296.6099999999988,25,9,15278.0,13981.390000000001
27050,U9609,34,124.30999999998619,22,12,63396.08000000001,63520.38999999999
27051,U35196,34,4347.769999999998,27,7,8877.689999999999,13225.459999999995
27052,U33919,34,-107880.65999999997,20,14,753474.52,645593.8600000001
27053,U23701,34,-106.93000000000485,21,13,35793.40999999999,35686.47999999998
27054,U34776,34,2362.6,18,16,103010.76000000001,105373.36000000002
27055,U32452,34,-394.78,29,5,1795.5400000000002,1400.7600000000002
27056,U24939,34,157730.59999999998,18,16,90263.95999999999,247994.55999999997
27057,U25855,34,-270.11000000000047,31,3,3625.7200000000016,3355.610000000001
27058,U36558,34,-6452.540000000001,30,4,8057.960000000001,1605.42
27059,U662541,34,10.810000000000043,19,15,2045.0,2055.81
27060,U1063512,34,3.2400000000000952,17,17,3957.5099999999998,3960.75
27061,U26952,34,6781.989999999994,25,9,54850.520000000004,61632.509999999995
